"","ID","State","Country","Address","IRR","Capex_Payback","Capex_Asset","Capex..Lifetime.Benefit","PPA.Savings...on.Rate","PPA","PPA..Lifetime.Benefit","usage","NPV_estimated_capex","NPV_estimated_PPA","X","X.1","X.2","synthetic_total","Type","weighted_sum"
"2304","01295 - L RCK - CONWAY AR","AR","US","1284 S AMITY RD, CONWAY, AR, 72032",0.027,22.3,608850,"662181.3404","0.15","7200.610466","166306.2805",27.5,-270254.0034,85038.09661,NA,NA,NA,463.75,"CHP",180.521563342318
"2305","09536-CHLT - HARRIS","NC","US","8716 JW CLAY BLVD, CHARLOTTE, NC, 28262",0.027,22.3,581850,"634958.9437","0.15","7051.214662","162776.5273",27.5,-257173.7471,83233.21291,NA,NA,NA,446.25,"Fuel_Cell",215.13781512605
"2306","06729-DFW - MANSFIELD","TX","US","2041 N HIGHWAY 287, MANSFIELD, TX, 76063",0.027,22.2,1031400,"1129900.658","0.15","12687.56667","292705.4684",47.5,-453643.0987,149670.3301,NA,NA,NA,787.5,"Fuel_Cell",373.268571428571
"2307","02719-HSTN - BUNKER HILL","TX","US","9666 OLD KATY RD, HOUSTON, TX, 77055",0.027,22.3,820800,"893877.2931","0.15","9825.754786","226549.9352",37.5,-363729.928,115842.7404,NA,NA,NA,626.25,"Fuel_Cell",294.898203592814
"2308","01295 - L RCK - CONWAY AR","AR","US","1284 S AMITY RD, CONWAY, AR, 72032",0.027,22.3,608850,"662181.3404","0.15","7200.610466","166306.2805",27.5,-270254.0034,85038.09661,NA,NA,NA,463.75,"Fuel_Cell",216.625876010782
"2309","09705-MIA - DADELAND","FL","US","8354 S DIXIE HWY, MIAMI, FL, 33143",0.026,22.6,487350,"526844.8339","0.15","7100.357029","163883.8841",87.5,-217956.1939,83799.44238,NA,NA,NA,372.5,"Solar",114.478187919463
"2310","09705-MIA - DADELAND","FL","US","8354 S DIXIE HWY, MIAMI, FL, 33143",0.026,22.6,487350,"526844.8339","0.15","7100.357029","163883.8841",25,-217956.1939,83799.44238,NA,NA,NA,372.5,"Battery",49.0620805369127
"2311","09705-MIA - DADELAND","FL","US","8354 S DIXIE HWY, MIAMI, FL, 33143",0.026,22.6,487350,"526844.8339","0.15","7100.357029","163883.8841",22.5,-217956.1939,83799.44238,NA,NA,NA,372.5,"CHP",147.186241610738
"2312","09705-MIA - DADELAND","FL","US","8354 S DIXIE HWY, MIAMI, FL, 33143",0.026,22.6,487350,"526844.8339","0.15","7100.357029","163883.8841",22.5,-217956.1939,83799.44238,NA,NA,NA,372.5,"Fuel_Cell",176.623489932886
"2313","07785-TEMPLE","TX","US","3550 S GENERAL BRUCE DR STE A1, TEMPLE, TX, 76504",0.024,23,1090800,"1163229.72","0.15","13196.30701","304343.243",200,-496000.808,155621.1228,NA,NA,NA,832.5,"Solar",262.054054054054
"2314","07785-TEMPLE","TX","US","3550 S GENERAL BRUCE DR STE A1, TEMPLE, TX, 76504",0.024,23,1090800,"1163229.72","0.15","13196.30701","304343.243",55,-496000.808,155621.1228,NA,NA,NA,832.5,"Battery",108.097297297297
"2315","07785-TEMPLE","TX","US","3550 S GENERAL BRUCE DR STE A1, TEMPLE, TX, 76504",0.024,23,1090800,"1163229.72","0.15","13196.30701","304343.243",50,-496000.808,155621.1228,NA,NA,NA,832.5,"CHP",327.567567567568
"2316","07785-TEMPLE","TX","US","3550 S GENERAL BRUCE DR STE A1, TEMPLE, TX, 76504",0.024,23,1090800,"1163229.72","0.15","13196.30701","304343.243",50,-496000.808,155621.1228,NA,NA,NA,832.5,"Fuel_Cell",393.081081081081
"2317","05048 - OKC-NORMAN (RELO FROM","OK","US","2040 24TH AVE NW, NORMAN, OK, 73069",0.023,23.2,2165400,"2286742.464","0.15","24897.43402","573498.9845",430,-996110.2655,293249.671,NA,NA,NA,1640,"Solar",567.757317073171
"2318","04721-DFW - GARLAND","TX","US","5325 N GARLAND AVENUE, GARLAND, TX, 75040",0.023,23.3,820800,"865499.7634","0.15","9854.358959","227278.0279",150,-378240.3308,116215.0391,NA,NA,NA,626.25,"Solar",196.59880239521
"2319","05048 - OKC-NORMAN (RELO FROM","OK","US","2040 24TH AVE NW, NORMAN, OK, 73069",0.023,23.2,2165400,"2286742.464","0.15","24897.43402","573498.9845",110,-996110.2655,293249.671,NA,NA,NA,1640,"Battery",217.860365853659
"2320","04721-DFW - GARLAND","TX","US","5325 N GARLAND AVENUE, GARLAND, TX, 75040",0.023,23.3,820800,"865499.7634","0.15","9854.358959","227278.0279",42.5,-378240.3308,116215.0391,NA,NA,NA,626.25,"Battery",83.5544910179641
"2321","05048 - OKC-NORMAN (RELO FROM","OK","US","2040 24TH AVE NW, NORMAN, OK, 73069",0.023,23.2,2165400,"2286742.464","0.15","24897.43402","573498.9845",95,-996110.2655,293249.671,NA,NA,NA,1640,"CHP",627.173780487805
"2322","04721-DFW - GARLAND","TX","US","5325 N GARLAND AVENUE, GARLAND, TX, 75040",0.023,23.3,820800,"865499.7634","0.15","9854.358959","227278.0279",37.5,-378240.3308,116215.0391,NA,NA,NA,626.25,"CHP",245.748502994012
"2323","05048 - OKC-NORMAN (RELO FROM","OK","US","2040 24TH AVE NW, NORMAN, OK, 73069",0.023,23.2,2165400,"2286742.464","0.15","24897.43402","573498.9845",95,-996110.2655,293249.671,NA,NA,NA,1640,"Fuel_Cell",752.608536585366
"2324","04721-DFW - GARLAND","TX","US","5325 N GARLAND AVENUE, GARLAND, TX, 75040",0.023,23.3,820800,"865499.7634","0.15","9854.358959","227278.0279",37.5,-378240.3308,116215.0391,NA,NA,NA,626.25,"Fuel_Cell",294.898203592814
"2325","04823-ABILENE","TX","US","3433 CATCLAW DR, ABILENE, TX, 79606",0.022,23.5,766800,"802798.8637","0.15","9167.045517","211401.2264",140,-356301.4481,108096.6868,NA,NA,NA,585,"Solar",183.507692307692
"2326","04823-ABILENE","TX","US","3433 CATCLAW DR, ABILENE, TX, 79606",0.022,23.5,766800,"802798.8637","0.15","9167.045517","211401.2264",40,-356301.4481,108096.6868,NA,NA,NA,585,"Battery",78.6461538461539
"2327","04823-ABILENE","TX","US","3433 CATCLAW DR, ABILENE, TX, 79606",0.022,23.5,766800,"802798.8637","0.15","9167.045517","211401.2264",35,-356301.4481,108096.6868,NA,NA,NA,585,"CHP",229.384615384615
"2328","04823-ABILENE","TX","US","3433 CATCLAW DR, ABILENE, TX, 79606",0.022,23.5,766800,"802798.8637","0.15","9167.045517","211401.2264",35,-356301.4481,108096.6868,NA,NA,NA,585,"Fuel_Cell",275.261538461538
"2329","09180-HSTN - WESTHEIMER (RELO","TX","US","2650 ELDRIDGE PKWY, HOUSTON, TX, 77082",0.016,25.2,761400,"755793.4705","0.15","8647.169424","199450.2884",140,-374936.9154,101985.7629,NA,NA,NA,581.25,"Solar",183.390967741935
"2330","09180-HSTN - WESTHEIMER (RELO","TX","US","2650 ELDRIDGE PKWY, HOUSTON, TX, 77082",0.016,25.2,761400,"755793.4705","0.15","8647.169424","199450.2884",37.5,-374936.9154,101985.7629,NA,NA,NA,581.25,"Battery",73.6838709677419
"2331","09180-HSTN - WESTHEIMER (RELO","TX","US","2650 ELDRIDGE PKWY, HOUSTON, TX, 77082",0.016,25.2,761400,"755793.4705","0.15","8647.169424","199450.2884",35,-374936.9154,101985.7629,NA,NA,NA,581.25,"CHP",229.238709677419
"2332","09180-HSTN - WESTHEIMER (RELO","TX","US","2650 ELDRIDGE PKWY, HOUSTON, TX, 77082",0.016,25.2,761400,"755793.4705","0.15","8647.169424","199450.2884",35,-374936.9154,101985.7629,NA,NA,NA,581.25,"Fuel_Cell",275.086451612903
"2333","01159 - HSTN - ATASCOCITA TX","TX","US","19123 W LAKE HOUSTON PKWY, HUMBLE, TX, 77346",0.014,25.6,2308500,"2264978.026","0.15","25567.91451","589046.7848",455,-1150339.168,301199.7938,NA,NA,NA,1751.25,"Solar",599.781584582441
"2334","01157 HSTN - ROSENBERG (OPEN 8","TX","US","23701 BRAZOS TOWN CROSSING, ROSENBERG, TX, 77469",0.014,25.7,936900,"916285.3201","0.15","10487.34766","241767.9943",175,-468371.9364,123624.2552,NA,NA,NA,713.75,"Solar",229.712784588441
"2335","01159 - HSTN - ATASCOCITA TX","TX","US","19123 W LAKE HOUSTON PKWY, HUMBLE, TX, 77346",0.014,25.6,2308500,"2264978.026","0.15","25567.91451","589046.7848",112.5,-1150339.168,301199.7938,NA,NA,NA,1751.25,"Battery",222.446466809422
"2336","01157 HSTN - ROSENBERG (OPEN 8","TX","US","23701 BRAZOS TOWN CROSSING, ROSENBERG, TX, 77469",0.014,25.7,936900,"916285.3201","0.15","10487.34766","241767.9943",47.5,-468371.9364,123624.2552,NA,NA,NA,713.75,"Battery",93.5259194395797
"2337","01159 - HSTN - ATASCOCITA TX","TX","US","19123 W LAKE HOUSTON PKWY, HUMBLE, TX, 77346",0.014,25.6,2308500,"2264978.026","0.15","25567.91451","589046.7848",102.5,-1150339.168,301199.7938,NA,NA,NA,1751.25,"CHP",675.578158458244
"2338","01157 HSTN - ROSENBERG (OPEN 8","TX","US","23701 BRAZOS TOWN CROSSING, ROSENBERG, TX, 77469",0.014,25.7,936900,"916285.3201","0.15","10487.34766","241767.9943",42.5,-468371.9364,123624.2552,NA,NA,NA,713.75,"CHP",278.936952714536
"2339","01159 - HSTN - ATASCOCITA TX","TX","US","19123 W LAKE HOUSTON PKWY, HUMBLE, TX, 77346",0.014,25.6,2308500,"2264978.026","0.15","25567.91451","589046.7848",102.5,-1150339.168,301199.7938,NA,NA,NA,1751.25,"Fuel_Cell",810.693790149893
"2340","01157 HSTN - ROSENBERG (OPEN 8","TX","US","23701 BRAZOS TOWN CROSSING, ROSENBERG, TX, 77469",0.014,25.7,936900,"916285.3201","0.15","10487.34766","241767.9943",42.5,-468371.9364,123624.2552,NA,NA,NA,713.75,"Fuel_Cell",334.724343257443
"2341","01092-DFW - ARLINGTON/NORTH (O","TX","US","130 LINCOLN SQUARE, ARLINGTON, TX, 76011",0.013,26.1,608850,"590044.0173","0.15","6923.579266","159780.8454",112.5,-307140.2871,81701.41814,NA,NA,NA,463.75,"Solar",147.699460916442
"2342","01092-DFW - ARLINGTON/NORTH (O","TX","US","130 LINCOLN SQUARE, ARLINGTON, TX, 76011",0.013,26.1,608850,"590044.0173","0.15","6923.579266","159780.8454",32.5,-307140.2871,81701.41814,NA,NA,NA,463.75,"Battery",64.0030997304582
"2343","01092-DFW - ARLINGTON/NORTH (O","TX","US","130 LINCOLN SQUARE, ARLINGTON, TX, 76011",0.013,26.1,608850,"590044.0173","0.15","6923.579266","159780.8454",27.5,-307140.2871,81701.41814,NA,NA,NA,463.75,"CHP",180.521563342318
"2344","01092-DFW - ARLINGTON/NORTH (O","TX","US","130 LINCOLN SQUARE, ARLINGTON, TX, 76011",0.013,26.1,608850,"590044.0173","0.15","6923.579266","159780.8454",27.5,-307140.2871,81701.41814,NA,NA,NA,463.75,"Fuel_Cell",216.625876010782
"2345","09901-DFW -PLANO/HWY 121","TX","US","8700 PRESTON RD STE 107, PLANO, TX, 75024",0.009,27.1,599400,"564018.1545","0.15","6756.786086","155909.9978",110,-310998.2021,79722.12121,NA,NA,NA,457.5,"Solar",144.118032786885
"2346","09901-DFW -PLANO/HWY 121","TX","US","8700 PRESTON RD STE 107, PLANO, TX, 75024",0.009,27.1,599400,"564018.1545","0.15","6756.786086","155909.9978",30,-310998.2021,79722.12121,NA,NA,NA,457.5,"Battery",58.9573770491803
"2347","09901-DFW -PLANO/HWY 121","TX","US","8700 PRESTON RD STE 107, PLANO, TX, 75024",0.009,27.1,599400,"564018.1545","0.15","6756.786086","155909.9978",27.5,-310998.2021,79722.12121,NA,NA,NA,457.5,"CHP",180.147540983607
"2348","09901-DFW -PLANO/HWY 121","TX","US","8700 PRESTON RD STE 107, PLANO, TX, 75024",0.009,27.1,599400,"564018.1545","0.15","6756.786086","155909.9978",27.5,-310998.2021,79722.12121,NA,NA,NA,457.5,"Fuel_Cell",216.177049180328
"2349","08795-SAN ANGELO TX","TX","US","4451 SUNSET DR, SAN ANGELO, TX, 76901",0.004,28.6,1711800,"1549051.281","0.15","18734.93209","431792.5875",330,-919717.0307,220790.3373,NA,NA,NA,1302.5,"Solar",433.69980806142
"2350","08795-SAN ANGELO TX","TX","US","4451 SUNSET DR, SAN ANGELO, TX, 76901",0.004,28.6,1711800,"1549051.281","0.15","18734.93209","431792.5875",80,-919717.0307,220790.3373,NA,NA,NA,1302.5,"Battery",157.709021113244
"2351","08795-SAN ANGELO TX","TX","US","4451 SUNSET DR, SAN ANGELO, TX, 76901",0.004,28.6,1711800,"1549051.281","0.15","18734.93209","431792.5875",77.5,-919717.0307,220790.3373,NA,NA,NA,1302.5,"CHP",509.268714011516
"2352","08795-SAN ANGELO TX","TX","US","4451 SUNSET DR, SAN ANGELO, TX, 76901",0.004,28.6,1711800,"1549051.281","0.15","18734.93209","431792.5875",77.5,-919717.0307,220790.3373,NA,NA,NA,1302.5,"Fuel_Cell",611.122456813819
"2353","02077-IDAHO FALLS","ID","US","2345 E 17TH STREET STE B, IDAHO FALLS, ID, 83404",0.002,29.5,2708100,"2387885.937","0.15","28160.07139","649281.8114",535,-1487092.144,332000.0257,NA,NA,NA,2053.75,"Solar",705.457577601948
"2354","02077-IDAHO FALLS","ID","US","2345 E 17TH STREET STE B, IDAHO FALLS, ID, 83404",0.002,29.5,2708100,"2387885.937","0.15","28160.07139","649281.8114",132.5,-1487092.144,332000.0257,NA,NA,NA,2053.75,"Battery",262.074193548387
"2355","02077-IDAHO FALLS","ID","US","2345 E 17TH STREET STE B, IDAHO FALLS, ID, 83404",0.002,29.5,2708100,"2387885.937","0.15","28160.07139","649281.8114",120,-1487092.144,332000.0257,NA,NA,NA,2053.75,"CHP",791.167376749848
"2356","02077-IDAHO FALLS","ID","US","2345 E 17TH STREET STE B, IDAHO FALLS, ID, 83404",0.002,29.5,2708100,"2387885.937","0.15","28160.07139","649281.8114",120,-1487092.144,332000.0257,NA,NA,NA,2053.75,"Fuel_Cell",949.400852099817
"2357","SAN DIEGO","CA","US","1640 N CAMINO DEL RIO, SAN DIEGO, CA, 92018",0,31,79380,"-15750.41455","0.15","0","0",25,-87433.72635,0,NA,NA,NA,59,"Solar",33.635593220339
"2358","SAC GATEWAY CA","null","null","3631 N FREEWAY BLVD, SACRAMENTO, CA, 95834",0,0,0,"0","0.15","0","0",0,0,0,NA,NA,NA,0,"Solar",NA
"2359","5161 JACKSONVILLE NC","NC","US","2001 MARLIN UNIT 600, JACKSONVILLE, NC, 28546",0,31,761400,"-580473.332","0.15","0","0",140,-1058215.894,0,NA,NA,NA,581.25,"Solar",183.390967741935
"2360","1381 - CASPER WY","WY","US","445 NEWPORT RD, CASPER, WY, 82609",0,31,1260900,"-810299.9629","0.15","0","0",235,-1675234.121,0,NA,NA,NA,961.25,"Solar",308.256436931079
"2361","09989-BUFF - AMHERST","null","null","1261 NIAGARA FALLS BLVD, AMHERST, NY, 14226",0,0,0,"0","0.15","0","0",0,0,0,NA,NA,NA,0,"Solar",NA
"2362","09173-AMARILLO (RELO 1011 3/29","null","null","2203 S WESTERN ST 600, AMARILLO, TX, 79109",0,0,0,"0","0.15","0","0",0,0,0,NA,NA,NA,0,"Solar",NA
"2363","02070-BIRM - TRUSSVILLE","null","null","1632 GADSDEN HWY, BIRMINGHAM, AL, 35235",0,0,0,"0","0.15","0","0",0,0,0,NA,NA,NA,0,"Solar",NA
"2364","SAN DIEGO","CA","US","1640 N CAMINO DEL RIO, SAN DIEGO, CA, 92018",0,31,79380,"-15750.41455","0.15","0","0",11,-87433.72635,0,NA,NA,NA,59,"Battery",22.1994915254237
"2365","SAC GATEWAY CA","null","null","3631 N FREEWAY BLVD, SACRAMENTO, CA, 95834",0,0,0,"0","0.15","0","0",0,0,0,NA,NA,NA,0,"Battery",NA
"2366","5161 JACKSONVILLE NC","NC","US","2001 MARLIN UNIT 600, JACKSONVILLE, NC, 28546",0,31,761400,"-580473.332","0.15","0","0",37.5,-1058215.894,0,NA,NA,NA,581.25,"Battery",73.6838709677419
"2367","1381 - CASPER WY","WY","US","445 NEWPORT RD, CASPER, WY, 82609",0,31,1260900,"-810299.9629","0.15","0","0",62.5,-1675234.121,0,NA,NA,NA,961.25,"Battery",122.974642392718
"2368","09989-BUFF - AMHERST","null","null","1261 NIAGARA FALLS BLVD, AMHERST, NY, 14226",0,0,0,"0","0.15","0","0",0,0,0,NA,NA,NA,0,"Battery",NA
"2369","09173-AMARILLO (RELO 1011 3/29","null","null","2203 S WESTERN ST 600, AMARILLO, TX, 79109",0,0,0,"0","0.15","0","0",0,0,0,NA,NA,NA,0,"Battery",NA
"2370","02070-BIRM - TRUSSVILLE","null","null","1632 GADSDEN HWY, BIRMINGHAM, AL, 35235",0,0,0,"0","0.15","0","0",0,0,0,NA,NA,NA,0,"Battery",NA
"2371","SAN DIEGO","CA","US","1640 N CAMINO DEL RIO, SAN DIEGO, CA, 92018",0,31,79380,"-15750.41455","0.15","0","0",3.5,-87433.72635,0,NA,NA,NA,59,"CHP",23.5449152542373
"2372","SAC GATEWAY CA","null","null","3631 N FREEWAY BLVD, SACRAMENTO, CA, 95834",0,0,0,"0","0.15","0","0",0,0,0,NA,NA,NA,0,"CHP",NA
"2373","5161 JACKSONVILLE NC","NC","US","2001 MARLIN UNIT 600, JACKSONVILLE, NC, 28546",0,31,761400,"-580473.332","0.15","0","0",35,-1058215.894,0,NA,NA,NA,581.25,"CHP",229.238709677419
"2374","1381 - CASPER WY","WY","US","445 NEWPORT RD, CASPER, WY, 82609",0,31,1260900,"-810299.9629","0.15","0","0",57.5,-1675234.121,0,NA,NA,NA,961.25,"CHP",377.122236671001
"2375","09989-BUFF - AMHERST","null","null","1261 NIAGARA FALLS BLVD, AMHERST, NY, 14226",0,0,0,"0","0.15","0","0",0,0,0,NA,NA,NA,0,"CHP",NA
"2376","09173-AMARILLO (RELO 1011 3/29","null","null","2203 S WESTERN ST 600, AMARILLO, TX, 79109",0,0,0,"0","0.15","0","0",0,0,0,NA,NA,NA,0,"CHP",NA
"2377","02070-BIRM - TRUSSVILLE","null","null","1632 GADSDEN HWY, BIRMINGHAM, AL, 35235",0,0,0,"0","0.15","0","0",0,0,0,NA,NA,NA,0,"CHP",NA
"2378","SAN DIEGO","CA","US","1640 N CAMINO DEL RIO, SAN DIEGO, CA, 92018",0,31,79380,"-15750.41455","0.15","0","0",0,-87433.72635,0,NA,NA,NA,59,"Fuel_Cell",0
"2379","SAC GATEWAY CA","null","null","3631 N FREEWAY BLVD, SACRAMENTO, CA, 95834",0,0,0,"0","0.15","0","0",0,0,0,NA,NA,NA,0,"Fuel_Cell",NA
"2380","5161 JACKSONVILLE NC","NC","US","2001 MARLIN UNIT 600, JACKSONVILLE, NC, 28546",0,31,761400,"-580473.332","0.15","0","0",35,-1058215.894,0,NA,NA,NA,581.25,"Fuel_Cell",275.086451612903
"2381","1381 - CASPER WY","WY","US","445 NEWPORT RD, CASPER, WY, 82609",0,31,1260900,"-810299.9629","0.15","0","0",57.5,-1675234.121,0,NA,NA,NA,961.25,"Fuel_Cell",452.546684005202
"2382","09989-BUFF - AMHERST","null","null","1261 NIAGARA FALLS BLVD, AMHERST, NY, 14226",0,0,0,"0","0.15","0","0",0,0,0,NA,NA,NA,0,"Fuel_Cell",NA
"2383","09173-AMARILLO (RELO 1011 3/29","null","null","2203 S WESTERN ST 600, AMARILLO, TX, 79109",0,0,0,"0","0.15","0","0",0,0,0,NA,NA,NA,0,"Fuel_Cell",NA
"2384","02070-BIRM - TRUSSVILLE","null","null","1632 GADSDEN HWY, BIRMINGHAM, AL, 35235",0,0,0,"0","0.15","0","0",0,0,0,NA,NA,NA,0,"Fuel_Cell",NA
"2385","01056 DFW - IRVING (OPEN 7/22/","TX","US","7635 N MACARTHUR BLVD, IRVING, TX, 75063",-0.001,31,1687500,"1466888.908","0.15","18223.70492","420343.0524",315,-937429.4659,214935.7979,NA,NA,NA,1287.5,"Solar",412.864077669903
"2386","01056 DFW - IRVING (OPEN 7/22/","TX","US","7635 N MACARTHUR BLVD, IRVING, TX, 75063",-0.001,31,1687500,"1466888.908","0.15","18223.70492","420343.0524",80,-937429.4659,214935.7979,NA,NA,NA,1287.5,"Battery",157.281553398058
"2387","01056 DFW - IRVING (OPEN 7/22/","TX","US","7635 N MACARTHUR BLVD, IRVING, TX, 75063",-0.001,31,1687500,"1466888.908","0.15","18223.70492","420343.0524",77.5,-937429.4659,214935.7979,NA,NA,NA,1287.5,"CHP",507.888349514563
"2388","01056 DFW - IRVING (OPEN 7/22/","TX","US","7635 N MACARTHUR BLVD, IRVING, TX, 75063",-0.001,31,1687500,"1466888.908","0.15","18223.70492","420343.0524",77.5,-937429.4659,214935.7979,NA,NA,NA,1287.5,"Fuel_Cell",609.466019417476
"2389","95917-RIDGEPOINTE","TX","US","8001 RIDGEPOINTE DR, IRVING, TX, 75063",-0.017,31,1444500,"1106811.602","0.15","14465.3392","333495.8478",275,-878549.3234,170527.848,NA,NA,NA,1098.75,"Solar",361.535836177474
"2390","95917-RIDGEPOINTE","TX","US","8001 RIDGEPOINTE DR, IRVING, TX, 75063",-0.017,31,1444500,"1106811.602","0.15","14465.3392","333495.8478",72.5,-878549.3234,170527.848,NA,NA,NA,1098.75,"Battery",142.970989761092
"2391","95917-RIDGEPOINTE","TX","US","8001 RIDGEPOINTE DR, IRVING, TX, 75063",-0.017,31,1444500,"1106811.602","0.15","14465.3392","333495.8478",65,-878549.3234,170527.848,NA,NA,NA,1098.75,"CHP",427.269624573379
"2392","95917-RIDGEPOINTE","TX","US","8001 RIDGEPOINTE DR, IRVING, TX, 75063",-0.017,31,1444500,"1106811.602","0.15","14465.3392","333495.8478",65,-878549.3234,170527.848,NA,NA,NA,1098.75,"Fuel_Cell",512.723549488055
"2393","02739-SEA - LAKEWOOD","WA","US","5730 LAKEWOOD TOWNE CENTER BLV, LAKEWOOD, WA, 98499",-0.02,31,774900,"583144.6429","0.15","7775.974442","179952.7842",145,-476718.1735,92016.02126,NA,NA,NA,590,"Solar",190.441525423729
"2394","02739-SEA - LAKEWOOD","WA","US","5730 LAKEWOOD TOWNE CENTER BLV, LAKEWOOD, WA, 98499",-0.02,31,774900,"583144.6429","0.15","7775.974442","179952.7842",40,-476718.1735,92016.02126,NA,NA,NA,590,"Battery",78.8033898305085
"2395","02739-SEA - LAKEWOOD","WA","US","5730 LAKEWOOD TOWNE CENTER BLV, LAKEWOOD, WA, 98499",-0.02,31,774900,"583144.6429","0.15","7775.974442","179952.7842",35,-476718.1735,92016.02126,NA,NA,NA,590,"CHP",229.843220338983
"2396","02739-SEA - LAKEWOOD","WA","US","5730 LAKEWOOD TOWNE CENTER BLV, LAKEWOOD, WA, 98499",-0.02,31,774900,"583144.6429","0.15","7775.974442","179952.7842",35,-476718.1735,92016.02126,NA,NA,NA,590,"Fuel_Cell",275.81186440678
"2397","06820-VANCOUVER/MILL PLAIN BLV","WA","US","16601 SE MILL PLAIN BLVD, VANCOUVER, WA, 98684",-0.024,31,774900,"570490.1916","0.15","8489.259316","196459.7313",145,-483188.8279,100456.5886,NA,NA,NA,590,"Solar",190.441525423729
"2398","06820-VANCOUVER/MILL PLAIN BLV","WA","US","16601 SE MILL PLAIN BLVD, VANCOUVER, WA, 98684",-0.024,31,774900,"570490.1916","0.15","8489.259316","196459.7313",40,-483188.8279,100456.5886,NA,NA,NA,590,"Battery",78.8033898305085
"2399","06820-VANCOUVER/MILL PLAIN BLV","WA","US","16601 SE MILL PLAIN BLVD, VANCOUVER, WA, 98684",-0.024,31,774900,"570490.1916","0.15","8489.259316","196459.7313",35,-483188.8279,100456.5886,NA,NA,NA,590,"CHP",229.843220338983
"2400","06820-VANCOUVER/MILL PLAIN BLV","WA","US","16601 SE MILL PLAIN BLVD, VANCOUVER, WA, 98684",-0.024,31,774900,"570490.1916","0.15","8489.259316","196459.7313",35,-483188.8279,100456.5886,NA,NA,NA,590,"Fuel_Cell",275.81186440678
"2401","08831-SPRINGFIELD","OR","US","3318 GATEWAY ST, SPRINGFIELD, OR, 97477",-0.027,31,1390500,"954652.4011","0.15","14395.63639","332680.9949",265,-902353.534,170111.1858,NA,NA,NA,1057.5,"Solar",348.446808510638
"2402","08831-SPRINGFIELD","OR","US","3318 GATEWAY ST, SPRINGFIELD, OR, 97477",-0.027,31,1390500,"954652.4011","0.15","14395.63639","332680.9949",70,-902353.534,170111.1858,NA,NA,NA,1057.5,"Battery",138.063829787234
"2403","08831-SPRINGFIELD","OR","US","3318 GATEWAY ST, SPRINGFIELD, OR, 97477",-0.027,31,1390500,"954652.4011","0.15","14395.63639","332680.9949",62.5,-902353.534,170111.1858,NA,NA,NA,1057.5,"CHP",410.904255319149
"2404","08831-SPRINGFIELD","OR","US","3318 GATEWAY ST, SPRINGFIELD, OR, 97477",-0.027,31,1390500,"954652.4011","0.15","14395.63639","332680.9949",62.5,-902353.534,170111.1858,NA,NA,NA,1057.5,"Fuel_Cell",493.085106382979
"2405","01262-KALISPELL","MT","US","145 TREELINE RD, KALISPELL, MT, 59901",-0.054,31,585900,"333686.1305","0.15","5812.347599","134668.142",105,-415274.8539,68860.4329,NA,NA,NA,448.75,"Solar",137.090807799443
"2406","01262-KALISPELL","MT","US","145 TREELINE RD, KALISPELL, MT, 59901",-0.054,31,585900,"333686.1305","0.15","5812.347599","134668.142",27.5,-415274.8539,68860.4329,NA,NA,NA,448.75,"Battery",53.8571030640669
